soc_code,occupation_title,aioe_score,ilo_score,gpts_are_gpts_score,gpts_are_gpts_human_score,composite_exposure_score,impact_pattern,job_zone,anthropic_1p_automation_share,anthropic_1p_augmentation_share,employment_growth_rate,skill__active_learning,skill__active_listening,skill__critical_thinking,skill__learning_strategies,skill__mathematics,skill__monitoring,skill__reading_comprehension,skill__science,skill__speaking,skill__writing,ilo_task_mean,ilo_task_std,tot_emp_2023,tot_emp_2024,tot_emp_2025
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",1.353098,0.6,0.6206896551724138,0.4655172413793103,1.6611136594979425,Transformation,3.0,95.62,4.38,-0.056923786494699424,3.0,4.0,3.38,2.5,2.0,3.38,4.0,1.12,3.75,3.5,0.6,0.09,101440.0,92580.0,90220.0
43-4171,Receptionists and Information Clerks,1.013186,0.5733333333333333,0.5333333333333333,0.5833333333333334,1.3494166839169306,Transformation,2.0,97.625,2.375,-0.04778345762764025,2.75,3.75,3.12,2.12,2.0,2.88,3.12,1.0,3.88,3.0,0.5733333333333333,0.10666666666666667,1003820.0,964530.0,910180.0
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,0.227312,0.56,0.4571428571428571,0.5285714285714286,0.9390714794575055,Automation,2.0,80.275,19.725,-0.0023503767913536366,3.0,4.0,3.38,2.62,2.62,3.0,3.5,1.0,4.0,3.12,0.56,0.07,119270.0,127440.0,118710.0
43-4199,"Information and Record Clerks, All Other",,0.525,,,1.7325680794067249,Automation,,,,-0.057113305362400446,,,,,,,,,,,0.525,0.08,151760.0,143910.0,134920.0
43-5011,Cargo and Freight Agents,1.405415,0.505,0.5273013150371642,0.4288164665523156,1.3013343697742599,Transformation,2.0,97.82,2.18,-0.03654497734036277,2.935,3.44,3.315,2.375,2.625,3.25,3.5,1.0,3.435,3.125,0.505,0.095,105220.0,97800.0,97670.0
43-5021,Couriers and Messengers,-0.9591126,0.31,0.3103448275862069,0.1551724137931034,-0.2993567348519477,Transformation,2.0,99.41,0.59,-0.02367989659472347,2.62,3.25,3.0,2.12,2.5,2.75,3.0,1.12,3.25,3.0,0.31,0.14750000000000002,72010.0,71920.0,68640.0
43-5031,"Police, Fire, and Ambulance Dispatchers",0.9074452,0.2,0.65625,0.59375,0.5730053775032041,Augmentation,2.0,99.83,0.17,0.02364201598817739,3.12,4.38,3.75,2.75,2.0,3.12,3.62,1.38,4.12,3.0,0.2,0.05,97820.0,101140.0,102500.0
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",1.234523,0.5,0.6739130434782609,0.6521739130434783,1.4537750404615748,Transformation,2.0,98.26499999999999,1.735,-0.007989605284872137,3.0,4.0,3.12,2.75,2.12,3.88,3.75,1.12,4.0,3.12,0.5,0.1,206090.0,211000.0,202810.0
43-5041,"Meter Readers, Utilities",-0.9723772,0.38,0.4374999999999999,0.3541666666666666,0.06244382528786929,Transformation,2.0,94.86,5.140000000000001,-0.011879607766473232,2.5,2.88,3.0,2.0,2.0,2.62,2.88,1.12,3.0,2.38,0.38,0.21,19900.0,19620.0,19430.0
43-5051,Postal Service Clerks,-0.5186997,0.495,0.3148148148148147,0.2777777777777778,0.31363945748505767,Transformation,2.0,,,-0.028632092129452835,2.62,3.38,3.0,2.12,2.75,3.0,3.12,1.0,3.25,2.88,0.495,0.12,78130.0,78060.0,73720.0
43-5052,Postal Service Mail Carriers,-1.064715,0.41,0.2307692307692307,0.3461538461538461,-0.2066144697630389,Transformation,2.0,100.0,0.0,-0.004200619950183171,2.0,3.0,3.0,1.75,1.62,2.62,2.62,1.0,3.0,2.12,0.41,0.15,331600.0,336040.0,328820.0
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",-1.185001,0.41,0.1,0.125,-0.44456197402646147,Transformation,2.0,100.0,0.0,-0.049897713996058246,2.12,2.88,3.0,2.12,2.0,3.12,3.0,1.0,3.0,2.25,0.41,0.15,116540.0,111930.0,105200.0
43-5061,"Production, Planning, and Expediting Clerks",0.6999103,0.44,0.5961538461538461,0.5192307692307693,1.0089181833779068,Automation,2.0,84.67,15.33,-0.004859770510179162,2.75,3.5,3.38,2.38,2.62,3.12,3.62,1.12,3.62,3.12,0.44,0.06,393980.0,385000.0,390160.0
43-5071,"Shipping, Receiving, and Traffic Clerks",-0.7463213,0.47,0.5,0.3571428571428571,0.45586342265185564,Automation,2.0,99.38499999999999,0.615,-0.016273483116418963,2.38,3.12,3.0,2.12,2.25,3.0,3.12,1.0,3.25,2.62,0.47,0.075,844120.0,857630.0,816870.0
43-5081,Stock Clerks and Order Fillers,-0.7892948,,,,-0.7892947938156645,,,,,,,,,,,,,,,,,,,,
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",-0.1860789,0.37,0.293103448275862,0.2758620689655172,0.08123913354942407,Automation,2.0,97.16,2.84,0.01980390271855703,2.75,3.0,3.38,2.75,2.88,3.12,3.25,1.5,3.12,2.88,0.37,0.06,51250.0,49720.0,53300.0
43-6011,Executive Secretaries and Administrative Assistants,1.079643,0.54,0.6486486486486487,0.7432432432432433,1.463259637501692,Transformation,3.0,96.305,3.6950000000000003,-0.024770676406844605,3.12,4.0,3.25,2.88,2.75,3.12,4.0,1.38,3.88,3.75,0.54,0.14,483570.0,472770.0,459910.0
43-6012,Legal Secretaries,1.014541,0.55,0.6956521739130435,0.7608695652173912,1.5375086947570367,Transformation,3.0,88.89,11.11,0.011356420367673703,2.75,4.0,3.0,2.25,2.12,3.0,4.0,1.0,3.75,3.88,0.55,0.13,152790.0,154540.0,156280.0
43-6013,Medical Secretaries,1.217982,0.53,0.6666666666666666,0.611111111111111,1.5117996756090009,Transformation,2.0,99.1,0.8999999999999999,0.1326967826096368,2.25,3.88,3.12,2.12,2.12,3.0,3.5,1.12,4.0,3.12,0.53,0.11,749500.0,830760.0,961610.0
43-6014,"Secretaries, Except Legal, Medical, and Executive",1.099056,0.58,0.6442307692307693,0.5673076923076923,1.5623824120148662,Transformation,2.0,94.275,5.725,-0.022270698009717593,2.88,4.0,3.0,2.12,2.0,3.12,3.88,1.0,4.0,3.75,0.58,0.1,1785430.0,1737820.0,1706790.0
43-9011,Computer Operators,0.7040519,,,,0.704051907439129,,,,,,,,,,,,,,,,,,,,
43-9021,Data Entry Keyers,0.3108081,0.7,0.8928571428571428,0.4999999999999999,1.9738095384013334,Automation,2.0,99.265,0.735,-0.0922752568659363,2.75,3.38,2.88,2.12,2.0,3.25,3.62,1.0,2.88,3.0,0.7,0.03,154230.0,135280.0,127080.0
43-9022,Word Processors and Typists,0.6219606,0.65,0.7432432432432433,0.4864864864864865,1.726993163207171,Automation,2.0,94.155,5.845,-0.02988194931850452,2.12,3.38,2.88,1.88,2.12,3.0,3.75,1.0,3.0,3.25,0.65,0.05,37200.0,36030.0,35010.0
43-9031,Desktop Publishers,0.3437743,0.38,0.6451612903225806,0.4838709677419355,0.8153498642755883,Transformation,3.0,88.63499999999999,11.365,-0.19889922474929556,3.0,3.5,3.75,2.88,2.0,3.0,3.75,1.0,3.5,3.12,0.38,0.22,5220.0,4000.0,3350.0
43-9041,Insurance Claims and Policy Processing Clerks,1.240201,0.64,0.8333333333333333,0.5119047619047619,2.04454445652693,Automation,2.0,92.775,7.225,-0.05837679934201889,2.62,3.25,3.25,2.62,2.38,3.0,3.5,1.12,3.38,3.12,0.64,0.02,241650.0,229070.0,214260.0
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",-0.8184676,0.41,0.2162162162162162,0.1216216216216216,-0.14655052761046689,Transformation,2.0,,,-0.08935227487283581,2.25,2.88,3.0,2.12,2.25,3.0,3.0,1.12,3.0,2.88,0.41,0.15,66600.0,62730.0,55230.0
43-9061,"Office Clerks, General",0.9888986,0.6,0.5757575757575758,0.5,1.4717321988568202,Transformation,2.0,92.43,7.57,-0.006315080665978856,2.75,3.75,3.0,2.12,2.12,2.88,3.75,1.0,3.62,3.12,0.6,0.1,2496370.0,2510550.0,2464940.0
43-9071,"Office Machine Operators, Except Computer",-0.5171404,0.37,0.3970588235294117,0.1764705882352941,0.12816845113127104,Transformation,2.0,98.33500000000001,1.665,-0.05195781891829443,2.75,3.0,3.0,2.0,2.5,3.0,3.12,1.0,3.0,2.88,0.37,0.17,27960.0,24740.0,25130.0
43-9081,Proofreaders and Copy Markers,1.288375,0.51,0.975,0.6000000000000001,1.952100407565882,Transformation,4.0,93.3,6.7,-0.08663037047112221,2.5,3.12,3.0,2.0,1.88,2.88,4.25,1.12,3.25,3.62,0.51,0.2,5490.0,5160.0,4580.0
43-9111,Statistical Assistants,1.389965,0.57,0.8913043478260869,0.6739130434782609,2.00833724560183,Transformation,4.0,96.98,3.02,-0.19119429609660477,3.62,3.38,3.75,2.88,4.38,3.0,3.75,2.12,3.38,3.5,0.57,0.1,7200.0,5900.0,4710.0
43-9199,"Office and Administrative Support Workers, All Other",,0.63,,,2.514838838986544,Automation,,,,0.05719474891033682,,,,,,,,,,,0.63,0.03,172020.0,195890.0,192260.0
45-1011,"First-Line Supervisors/Managers of Farming, Fishing, and Forestry Workers",-0.4791843,0.17461538461538462,0.2807017543859649,0.1578947368421052,-0.5204442752336209,Transformation,3.0,99.4,0.6,0.014807496101426398,3.0,3.38,3.75,3.25,2.88,3.62,3.5,2.25,3.62,3.12,0.17461538461538462,0.10076923076923078,27150.0,29530.0,27960.0
45-2011,Agricultural Inspectors,0.1704867,0.3033333333333333,0.2916666666666666,0.2916666666666666,0.03236055236346875,Transformation,2.0,93.94,6.06,0.06687892832754017,3.25,3.75,3.62,2.88,2.62,3.75,3.75,2.75,3.5,3.12,0.3033333333333333,0.10000000000000002,12660.0,12090.0,14410.0
45-2021,Animal Breeders,-1.044292,0.19833333333333333,0.1666666666666666,0.0757575757575757,-0.8224459998210155,Transformation,2.0,,,-0.011090915973268944,3.0,3.0,3.25,2.12,2.12,3.0,2.88,3.0,3.0,2.75,0.19833333333333333,0.11833333333333333,1360.0,1730.0,1330.0
45-2041,"Graders and Sorters, Agricultural Products",-1.370968,0.18666666666666668,0.1,0.05,-1.061176803621912,Augmentation,2.0,,,0.036672835396160064,2.12,2.75,2.5,1.62,1.62,2.88,2.25,1.25,2.75,2.25,0.18666666666666668,0.08333333333333333,23430.0,26870.0,25180.0
45-2091,Agricultural Equipment Operators,-1.145156,0.16833333333333333,0.0,0.0,-1.1827338418200652,Transformation,2.0,,,-0.007116292793575063,2.25,3.0,2.88,1.75,1.88,2.75,2.25,1.62,2.75,2.12,0.16833333333333333,0.09999999999999999,28910.0,30940.0,28500.0
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",-1.601349,0.11399999999999999,0.1428571428571428,0.0714285714285714,-1.2535885067821912,Augmentation,2.0,86.67,13.33,0.012998654353321593,2.62,2.88,2.75,2.5,2.12,2.75,2.75,1.25,3.0,2.75,0.11399999999999999,0.034,258730.0,261690.0,265500.0
45-2093,"Farmworkers, Farm and Ranch Animals",-1.108432,0.118,0.0625,0.078125,-1.2009285707346151,Augmentation,2.0,,,0.003369591414116968,2.88,3.12,3.38,2.12,2.12,3.25,3.0,1.88,3.0,2.62,0.118,0.036,32590.0,35420.0,32810.0
45-2099,"Agricultural Workers, All Other",,0.10666666666666667,,,-1.3840979627287455,Augmentation,,,,-0.2258309303877022,,,,,,,,,,,0.10666666666666667,0.02666666666666667,6040.0,4980.0,3620.0
45-3011,Fishers and Related Fishing Workers,-1.513249,,,,-1.5132489944239715,,,,,,,,,,,,,,,,,,,,
45-3021,Hunters and Trappers,-1.304797,,,,-1.3047969942488185,,,,,,,,,,,,,,,,,,,,
45-3031,Fishing and Hunting Workers,,0.13166666666666668,0.043859649122807,0.0087719298245614,-1.2385710928257003,Augmentation,2.0,,,,2.5,2.75,3.12,2.75,2.12,2.88,2.75,1.62,3.0,2.25,0.13166666666666668,0.055,,,
45-4011,Forest and Conservation Workers,-1.064205,0.105,0.0434782608695652,0.0652173913043478,-1.2472500750875917,Augmentation,2.0,,,0.0257552890643451,3.0,3.0,3.12,2.62,2.12,3.12,3.0,2.0,3.0,2.62,0.105,0.035,5750.0,5630.0,6050.0
45-4021,Fallers,-1.795407,0.12,0.03125,0.125,-1.4722342887829132,Augmentation,2.0,,,-0.1924832303082905,2.25,2.62,3.0,1.75,2.25,3.0,2.0,1.62,2.62,2.0,0.12,0.05,4800.0,4110.0,3130.0
45-4022,Logging Equipment Operators,-1.003702,0.12,0.1875,0.0625,-0.9719283735807895,Augmentation,2.0,,,-0.057737644078799,2.25,3.0,2.88,2.25,2.38,3.0,2.5,1.5,2.75,2.75,0.12,0.04,23720.0,22520.0,21060.0
45-4023,Log Graders and Scalers,-0.4768305,0.12,0.2105263157894736,0.1578947368421052,-0.7614660192957613,Augmentation,2.0,,,-0.08162829235293112,3.0,3.25,3.25,2.38,2.75,3.0,2.88,1.75,3.12,3.0,0.12,0.05,3640.0,3310.0,3070.0
45-4029,"Logging Workers, All Other",,0.105,,,-1.3965149589125525,Augmentation,,,,-0.18189772119699044,,,,,,,,,,,0.105,0.035,2540.0,2160.0,1700.0
47-1011,First-Line Supervisors/Managers of Construction Trades and Extraction Workers,-0.3054048,0.28500000000000003,0.41666666666666663,0.2333333333333333,0.017324464873857342,Augmentation,3.0,94.2975,5.702500000000001,0.02213041500056323,3.0,3.625,3.56,3.06,2.75,3.565,3.5,1.75,3.685,3.0,0.28500000000000003,0.07,777420.0,806080.0,812210.0
47-2011,Boilermakers,-1.097532,0.21,0.0303030303030303,0.0,-1.017536110299012,Transformation,2.0,,,-0.043159587015193845,3.0,3.0,3.5,2.75,2.12,3.0,3.0,1.75,3.0,2.62,0.21,0.09,11130.0,10170.0,10190.0
47-2021,Brickmasons and Blockmasons,-1.75434,0.09,0.0384615384615384,0.0,-1.5221363005674642,Augmentation,2.0,96.97,3.03,-0.03839318587809126,2.88,3.0,3.12,2.12,2.88,3.0,2.75,1.75,3.0,2.25,0.09,0.01,56830.0,53520.0,52550.0
47-2022,Stonemasons,-1.714759,0.11,0.0,0.0,-1.5174664641240139,Augmentation,2.0,,,-0.10625828146582705,2.75,3.0,3.5,2.62,3.0,3.0,3.0,1.62,3.0,2.62,0.11,0.02,9790.0,8750.0,7820.0
47-2031,Carpenters,-1.323631,0.13,0.1444444444444444,0.0888888888888888,-1.118879885282562,Augmentation,2.0,98.055,1.945,-0.021800118112420774,3.0,3.38,3.38,2.75,3.0,3.38,3.12,1.38,3.12,2.88,0.13,0.02,700290.0,697740.0,670090.0
47-2041,Carpet Installers,-1.564577,0.1,0.0625,0.03125,-1.397678090457412,Augmentation,2.0,,,-0.05893458616813474,2.62,2.88,3.0,2.38,3.0,3.12,2.62,1.0,2.88,2.0,0.1,0.02,15560.0,14980.0,13780.0
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",-1.301024,0.1,0.0,0.0,-1.4043887897090794,Augmentation,2.0,,,-0.03048453412614993,2.75,3.12,2.88,2.12,2.12,2.88,2.38,1.25,3.12,2.38,0.1,0.02,25150.0,24850.0,23640.0
47-2043,Floor Sanders and Finishers,-1.748722,0.1,0.0714285714285714,0.0,-1.4455509429862998,Augmentation,2.0,,,-0.14342086725691972,2.62,3.0,2.75,2.12,2.0,2.88,2.62,1.12,2.75,2.12,0.1,0.02,5070.0,4140.0,3720.0
47-2044,Tile and Marble Setters,-1.22543,0.1,0.0875,0.0375,-1.2468044106322278,Augmentation,2.0,100.0,0.0,-0.08069579229270074,2.38,3.12,3.0,2.12,3.0,2.75,2.88,1.12,3.0,2.0,0.1,0.02,42420.0,38740.0,35850.0
47-2051,Cement Masons and Concrete Finishers,-1.777407,0.1,0.0,0.0,-1.5631831231758406,Augmentation,2.0,,,0.006390467189740123,2.12,3.0,3.0,2.38,2.62,3.25,2.38,1.25,3.12,2.0,0.1,0.03,203560.0,205230.0,206170.0
47-2053,Terrazzo Workers and Finishers,-1.776065,0.1,0.0,0.0227272727272727,-1.5627357898421312,Augmentation,2.0,,,-0.10098988988877788,2.38,2.5,2.62,2.12,2.38,2.75,2.12,1.62,2.88,1.88,0.1,0.03,1460.0,1450.0,1180.0
47-2061,Construction Laborers,-1.622988,0.09,0.05,0.025,-1.4608947560398156,Augmentation,2.0,,,0.037417312348107856,2.12,3.12,2.75,2.12,2.0,2.62,2.75,1.5,3.25,2.25,0.09,0.02,1019090.0,1057660.0,1096780.0
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",-1.184739,0.13,0.0,0.0,-1.291125145907003,Augmentation,2.0,,,-0.014732478391533355,2.62,2.88,3.0,2.25,2.0,3.25,2.5,1.12,2.88,1.88,0.13,0.02,43080.0,45680.0,41820.0
47-2072,Pile-Driver Operators,-1.220009,0.13,0.0,0.0,-1.3028818125835482,Augmentation,2.0,,,-0.12396240921686685,2.0,3.0,2.88,1.88,2.12,3.25,2.5,1.38,2.75,2.25,0.13,0.02,3010.0,3040.0,2310.0
47-2073,Operating Engineers and Other Construction Equipment Operators,-0.8815078,0.13,0.0543478260869565,0.0869565217391304,-1.1078205145245494,Augmentation,2.0,96.59,3.41,0.030315190959320004,2.88,3.0,2.88,2.12,2.0,3.12,2.88,1.5,2.88,2.0,0.13,0.02,450370.0,469270.0,478090.0
47-2081,Drywall and Ceiling Tile Installers,-1.647971,0.11,0.0416666666666666,0.0208333333333333,-1.4321626645549845,Augmentation,2.0,,,-0.04377107247720802,2.12,2.75,3.0,2.0,2.25,2.88,2.75,1.12,2.88,2.12,0.11,0.01,90860.0,82900.0,83080.0
47-2082,Tapers,-1.540774,0.11,0.0,0.0,-1.4594714640752835,Augmentation,2.0,,,-0.09159876593184035,1.88,2.75,2.5,2.0,1.62,2.88,2.12,1.0,2.62,1.88,0.11,0.01,15560.0,12500.0,12840.0
47-2111,Electricians,-0.7796905,0.19,0.1463414634146341,0.1463414634146341,-0.7856922655249513,Augmentation,3.0,91.9,8.1,0.030847029237256463,3.25,3.38,3.38,3.0,3.0,3.12,3.12,2.0,3.38,3.0,0.19,0.06,712580.0,742580.0,757220.0
47-2121,Glaziers,-1.388901,0.14,0.0833333333333333,0.03125,-1.2082628878292594,Augmentation,2.0,,,0.046583109591344485,2.25,2.88,3.0,2.12,2.0,2.75,3.0,1.5,3.0,2.25,0.14,0.0,53390.0,57000.0,58480.0
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",-1.618772,0.13,0.05,0.1,-1.360153453234848,Augmentation,2.0,,,0.07423739353465919,2.62,3.0,3.0,2.12,2.25,2.88,2.62,1.0,3.0,2.12,0.13,0.02,38510.0,38610.0,44440.0
47-2132,"Insulation Workers, Mechanical",-1.268615,0.13,0.0454545454545454,0.0454545454545454,-1.2503116676331734,Augmentation,2.0,,,0.05970558646169177,2.75,3.0,3.0,2.12,2.12,3.0,2.75,1.38,2.88,2.0,0.13,0.02,22850.0,25640.0,25660.0
47-2141,"Painters, Construction and Maintenance",-1.58799,0.13,0.0571428571428571,0.0285714285714285,-1.3390857352080758,Augmentation,2.0,85.18,14.82,0.021264349548875572,2.0,3.0,3.0,2.0,2.0,2.88,2.75,1.5,2.38,2.0,0.13,0.04,215910.0,224180.0,225190.0
47-2142,Paperhangers,-1.72753,0.13,0.027027027027027,0.0,-1.4311639337381006,Augmentation,2.0,,,-0.07375840232272035,2.0,3.0,2.88,2.0,2.0,2.75,2.38,1.25,3.0,2.0,0.13,0.04,1830.0,1520.0,1570.0
47-2151,Pipelayers,-1.225611,0.18,0.0357142857142857,0.0,-1.1265439273229643,Transformation,2.0,,,-0.026027580858092758,2.0,3.0,3.0,2.12,2.0,2.62,2.88,1.0,3.0,2.0,0.18,0.1,34840.0,33580.0,33050.0
47-2152,"Plumbers, Pipefitters, and Steamfitters",-1.121219,0.18,0.0753161698283649,0.06436314363143625,-1.0318294506273002,Transformation,3.0,100.0,0.0,0.03346428220679787,2.81,3.065,3.375,2.44,2.56,3.185,3.13,1.625,3.125,2.815,0.18,0.1,436160.0,455940.0,465840.0
47-2161,Plasterers and Stucco Masons,-1.755588,0.11,0.0769230769230769,0.0384615384615384,-1.414692500863058,Augmentation,2.0,,,-0.06966073287762475,2.75,3.0,2.75,2.62,2.0,2.88,2.75,1.12,2.88,2.12,0.11,0.01,22310.0,20880.0,19310.0
47-2171,Reinforcing Iron and Rebar Workers,-1.970997,0.11,0.0714285714285714,0.0,-1.4948086173476094,Augmentation,2.0,,,-0.10943644343827874,2.38,2.62,3.0,2.25,2.38,2.88,2.62,1.25,2.62,1.88,0.11,0.02,17400.0,14140.0,13800.0
47-2181,Roofers,-1.752941,0.13,0.04,0.0,-1.4200063251645048,Augmentation,2.0,,,0.0012941160135500063,2.75,2.88,3.0,2.12,2.25,3.0,2.62,1.12,2.88,2.0,0.13,0.08,135140.0,136740.0,135490.0
47-2211,Sheet Metal Workers,-1.174972,0.21,0.0657894736842105,0.0394736842105263,-0.9896589094277631,Transformation,2.0,,,0.015288925226160544,2.88,3.0,3.12,2.5,3.0,3.12,3.12,1.62,3.0,2.25,0.21,0.09,116190.0,117470.0,119770.0
47-2221,Structural Iron and Steel Workers,-1.780065,0.11,0.0285714285714285,0.0,-1.4960069254030361,Augmentation,2.0,,,0.03543368814533587,2.88,3.0,3.0,2.75,2.12,3.0,2.88,1.0,2.88,2.0,0.11,0.02,63780.0,64720.0,68380.0
47-2231,Solar Photovoltaic Installers,-0.9441692,0.14,0.11,0.11,-1.0196726293258231,Augmentation,2.0,99.85,0.15,0.1309596665849142,3.0,3.12,3.25,2.62,2.62,3.12,3.0,1.88,2.88,2.25,0.14,0.034999999999999996,24510.0,28280.0,31350.0
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",-1.94229,0.09,0.0,0.0,-1.6429781155896352,Augmentation,2.0,,,-0.07216658385427488,2.38,2.88,3.0,2.25,2.25,3.0,2.38,1.25,2.75,2.0,0.09,0.02,16460.0,15660.0,14170.0
47-3012,Helpers--Carpenters,-1.425282,0.09,0.0,0.0,-1.4706421154448288,Augmentation,2.0,,,-0.002069205573882904,2.88,3.0,3.0,2.12,2.38,3.0,2.88,1.0,3.0,2.25,0.09,0.02,21770.0,24610.0,21680.0
47-3013,Helpers--Electricians,-1.506896,0.09,0.024390243902439,0.0,-1.4609446555683114,Augmentation,2.0,,,-0.037396496688716585,2.88,3.25,3.12,2.25,2.12,2.75,2.5,1.88,3.12,2.38,0.09,0.02,68670.0,64440.0,63630.0
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",-2.04484,0.09,0.0,0.0,-1.6771614489516915,Augmentation,2.0,,,-0.013730628718871318,2.38,2.88,2.75,2.25,1.12,2.75,2.12,1.12,3.0,2.0,0.09,0.02,7700.0,7220.0,7490.0
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",-1.678876,0.09,0.0,0.0,-1.5551734488491904,Augmentation,2.0,,,-0.010764337244157374,2.62,2.88,2.88,2.0,2.25,2.88,2.38,1.12,2.5,2.0,0.09,0.02,45300.0,43640.0,44330.0
47-3016,Helpers--Roofers,-1.89822,0.09,0.0,0.0,-1.628288115577292,Augmentation,2.0,,,0.15247292054916373,2.5,3.0,2.62,2.0,2.0,2.75,2.12,1.0,2.62,2.0,0.09,0.02,4540.0,5170.0,6030.0
47-3019,"Helpers, Construction Trades, All Other",,0.09,,,-1.5082679245668122,Augmentation,,,,-0.04658989637823041,,,,,,,,,,,0.09,0.02,27250.0,25510.0,24770.0
47-4011,Construction and Building Inspectors,0.2860245,0.28,0.33410428931875524,0.28238015138772077,0.07713474961777471,Augmentation,3.0,92.03,7.970000000000001,0.047795250875931616,3.12,3.75,3.815,3.0,3.19,3.19,3.94,2.625,3.815,3.37,0.28,0.07,133640.0,137210.0,146720.0
47-4021,Elevator Installers and Repairers,-0.8604742,0.17,0.1842105263157894,0.0789473684210526,-0.8049927432460535,Augmentation,3.0,,,-0.004177127699367289,3.12,3.38,3.62,2.38,2.25,3.12,3.12,1.88,3.0,2.75,0.17,0.05,23990.0,23340.0,23790.0
47-4031,Fence Erectors,-1.902113,0.09,0.0512820512820512,0.0256410256410256,-1.55199669561901,Augmentation,2.0,,,0.06779942957367124,2.25,3.0,3.0,2.25,2.25,3.0,2.5,1.12,3.0,2.0,0.09,0.01,21470.0,22640.0,24480.0
47-4041,Hazardous Materials Removal Workers,-0.6887439,0.09,0.0806451612903225,0.032258064516129,-1.103114319334684,Augmentation,2.0,,,0.017363269642626022,2.88,3.12,3.25,2.12,2.0,3.5,3.0,1.75,3.0,2.62,0.09,0.01,49960.0,50570.0,51710.0
47-4051,Highway Maintenance Workers,-1.27909,0.09,0.0161290322580645,0.0,-1.3975084295564457,Augmentation,2.0,,,0.013497664317662084,2.38,3.0,2.88,2.0,2.12,3.12,2.75,1.0,3.0,2.12,0.09,0.02,150860.0,151750.0,154960.0
47-4061,Rail-Track Laying and Maintenance Equipment Operators,-1.39906,0.09,0.0,0.0,-1.461901448770818,Augmentation,2.0,,,0.02134909267087859,2.5,3.0,2.75,2.5,2.0,3.0,2.25,1.12,2.62,2.12,0.09,0.02,18770.0,16480.0,19580.0
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,-1.210591,0.1,0.078125,0.09375,-1.2560423321935612,Augmentation,2.0,,,0.048125139591512545,2.75,3.0,3.12,2.62,2.38,2.88,2.75,1.25,2.75,2.5,0.1,0.01,27900.0,29050.0,30650.0
47-4090,,,,,,,,,,,-0.009551317252683988,,,,,,,,,,,,,28930.0,33530.0,28380.0
47-4091,Segmental Pavers,-0.9827304,0.10500000000000001,0.0416666666666666,0.0833333333333333,-1.2228327938858004,Augmentation,2.0,,,,2.62,3.5,3.25,2.38,2.0,2.88,2.75,1.12,3.5,2.62,0.10500000000000001,0.025,,,
47-4099,"Construction and Related Workers, All Other",-0.8728439,0.09,0.2,0.2,-0.9838986441152144,Augmentation,2.0,84.65,15.35,,2.88,3.12,3.25,2.75,2.75,3.38,3.0,2.0,3.12,2.88,0.09,0.01,,,
47-5011,"Derrick Operators, Oil and Gas",-1.415002,0.19,0.0,0.0,-1.2188755250991499,Transformation,2.0,,,-0.040797464151364204,2.75,3.25,3.5,2.75,2.38,3.38,2.88,1.25,3.38,2.75,0.19,0.12,11510.0,11040.0,10590.0
47-5012,"Rotary Drill Operators, Oil and Gas",-0.7737326,0.19,0.0526315789473684,0.0263157894736842,-0.925488153557728,Transformation,2.0,,,0.017095255431215595,2.88,3.38,3.62,3.0,2.38,3.5,3.12,1.25,3.25,3.0,0.19,0.12,12180.0,13090.0,12600.0
47-5013,"Service Unit Operators, Oil, Gas, and Mining",-0.971916,0.19,0.064516129032258,0.1451612903225806,-0.9735681149186336,Transformation,2.0,98.36,1.64,-0.03316087265865175,3.0,3.38,3.75,2.88,2.75,3.62,3.0,1.38,3.0,3.0,0.19,0.12,46150.0,44120.0,43140.0
